,cik,name,ticker,exchange,market_cap
3581,1684688,ATLAS CRITICAL MINERALS Corp,JUPGF,OTC,51949196
3582,1811530,"Next Meats Holdings, Inc.",NXMH,OTC,13084016
3583,1828098,Steakholder Foods Ltd.,MTTCF,OTC,12831758
3584,1002771,"Integrated Cannabis Solutions, Inc.",IGPK,OTC,41420280
3585,1898643,Mobilicom Ltd,MOBBW,Nasdaq,692163968
3586,1498067,"CITRINE GLOBAL, CORP.",CTGL,OTC,222029888
3587,1527383,BankGuam Holding Co,BKGM,OTC,149453200
3588,1652958,"Edgemode, Inc.",EDGM,OTC,64885560
3589,1490054,"VERDE BIO HOLDINGS, INC.",APHD,OTC,16091179
3590,1569340,"Cell Source, Inc.",CLCS,OTC,17227128
3591,1795851,"Favo Capital, Inc.",FAVO,OTC,593148672
3592,1624985,Tribal Rides International Corp.,XNDA,OTC,55229656
3593,1823635,"CXJ GROUP CO., Ltd",ECXJ,OTC,191810432
3594,1765826,"Blubuzzard, Inc.",BZRD,OTC,65653484
3595,790500,"ABRDN ASIA-PACIFIC INCOME FUND, INC.",ABAKF,OTC,70253032
3596,886128,FUELCELL ENERGY INC,FCELB,OTC,25119250
3597,894556,"General Enterprise Ventures, Inc.",GEVID,OTC,83965152
3598,1013706,"Wilhelmina International, Inc.",WHLMD,OTC,14759532
3599,1038572,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,CBDBY,OTC,356670304
3600,1094032,QDM International Inc.,QDMID,OTC,146781280
3601,1099234,"FrankSpeech Network, Inc.",MLMC,OTC,60772784
3602,1355096,"QVC Group, Inc.",QVCGB,OTC,59680600
3603,1452804,"Retrieve Medical Holdings, Inc.",RMHI,OTC,30181202
3604,1455632,Mobico Group PLC/ADR,NXPGF,OTC,250240832
3605,1490078,First Phosphate Corp.,FRSPF,OTC,72957640
3606,1550453,TriLinc Global Impact Fund LLC,TRLC,OTC,40018164
3607,1613780,DBV Technologies S.A.,DBVTF,OTC,409825664
3608,1619312,"Lightstone Value Plus REIT IV, Inc.",LTSV,OTC,29465000
3609,1620857,Synthomer plc/ADR,SYYYF,OTC,294247968
3610,1627606,DAVIDsTEA Inc.,DTEAF,OTC,17481652
3611,1642122,"Associated Capital Group, Inc.",ACGP,OTC,778142592
3612,1690012,"InPoint Commercial Real Estate Income, Inc.",ICRP,OTC,84991200
3613,1698538,"Strategic Student & Senior Housing Trust, Inc.",STSR,OTC,34355744
3614,1699880,American Lithium Corp.,AMLIF,OTC,107920000
3615,1727255,Chilean Cobalt Corp.,COBA,OTC,19684720
3616,1739016,Elevra Lithium Ltd,SYAXD,OTC,531074240
3617,1765651,Pacific Sports Exchange Inc.,PSPX,OTC,14375000
3618,1774983,Brooge Energy Ltd,BROGF,OTC,591774464
3619,1781726,NP Life Sciences Health Industry Group Inc.,ACAT,OTC,42959568
3620,1784440,"BioScience Health Innovations, Inc.",BHICD,OTC,43916220
3621,1811115,Renalytix plc,RENXF,OTC,82857488
3622,1811931,Apollo Silver Corp,APGOD,OTC,136832224
3623,1816319,Lytus Technologies Holdings PTV. Ltd.,LYTHD,OTC,17758158
3624,1823593,TuSimple Holdings Inc.,TSPH,OTC,89344288
3625,1830696,GLOBAL LEADERS CORP,GLCP,OTC,154394752
3626,1839586,District Metals Corp.,DMXCF,OTC,133873272
3627,1845149,Chain Bridge I,CBRRF,OTC,70216088
3628,1846084,Global Crossing Airlines Group Inc.,JETBF,OTC,49826848
3629,1846702,"Forge Group, Inc.",FIGP,OTC,35245760
3630,1848672,Glidelogic Corp.,GDLG,OTC,19979806
3631,1849737,Patria Latin American Opportunity Acquisition Corp.,PLAOF,OTC,123496800
3632,1850059,Flag Ship Acquisition Corp,FSHPU,Nasdaq,66429600
3633,1852551,Nova Minerals Ltd,NVAAF,OTC,431353824
3634,1853630,Hold Me Ltd,HMELF,OTC,14835730
3635,1888654,"5E Advanced Materials, Inc.",FEAV,OTC,103245112
3636,1888846,"Ultimate Holdings Group, Inc.",UHGI,OTC,611600000
3637,1889791,INNOCAN PHARMA Corp,INNPD,OTC,56279640
3638,1904616,Baker Global Asset Management Inc.,BAKR,OTC,11760000
3639,1907425,JOCOM HOLDINGS CORP.,JOCM,OTC,76322984
3640,1917993,Growth Stalk Holdings Corp,GSTK,OTC,76146976
3641,1934807,Next Fifteen Communications Group plc/ADR,NXFNF,OTC,555086464
3642,1935033,KEEMO Fashion Group Ltd,KMFG,OTC,29700002
3643,1938338,GlobalTech Corp,GLTK,OTC,299866784
3644,1941189,Tian'an Technology Group Ltd,TANAF,OTC,40966200
3645,1949257,Radiopharm Theranostics Ltd,RDPTF,OTC,47298988
3646,1951089,Critical Metals Corp.,CRTMF,OTC,14246894
3647,1956237,Almco Plumbing Inc,ALMP,OTC,66000000
3648,1956648,CO2 Energy Transition Corp.,NOEMU,Nasdaq,93409200
3649,1957783,"MachTen, Inc.",MACT,OTC,16357325
3650,1995536,Ecora Resources PLC/ADR,ECRAF,OTC,308219040
3651,1997652,Tamboran Resources Corp,TBNRL,OTC,532840576
3652,1999474,Dotz Nano Limited/ADR,DTZZF,OTC,24406396
3653,2000410,Eureka Acquisition Corp,EURKU,Nasdaq,72600912
3654,2006291,Churchill Capital Corp IX/Cayman,CCIXW,Nasdaq,29029000
3655,2012807,RF Acquisition Corp II,RFAIU,Nasdaq,108500000
3656,2014982,SIM Acquisition Corp. I,SIMAU,Nasdaq,248400000
3657,2015502,Launch One Acquisition Corp.,LPAAU,Nasdaq,247250000
3658,2015955,Lionheart Holdings,CUBWU,Nasdaq,284000352
3659,2016072,M3-Brigade Acquisition V Corp.,MBAVU,Nasdaq,275250016
3660,2016072,M3-Brigade Acquisition V Corp.,MBAVW,Nasdaq,24794000
3661,2016221,Melar Acquisition Corp. I/Cayman,MACIU,Nasdaq,186127504
3662,2017950,DT Cloud Star Acquisition Corp,DTSQU,Nasdaq,82186040
3663,2019804,HCM II Acquisition Corp.,HONDU,Nasdaq,525000000
3664,2020385,Tavia Acquisition Corp.,TAVIU,Nasdaq,144941648
3665,2020987,YHN Acquisition I Ltd,YHNAU,Nasdaq,80987496
3666,2023676,Launch Two Acquisition Corp.,LPBBU,Nasdaq,213200000
3667,2027329,Optimi Health Corp.,OPTHF,OTC,25508748
3668,2028201,Columbus Acquisition Corp/Cayman Islands,COLAU,Nasdaq,84209480
3669,2028355,Maywood Acquisition Corp.,MAYAU,Nasdaq,85112496
3670,2028516,Archimedes Tech SPAC Partners II Co.,ATIIU,Nasdaq,276973760
3671,2028614,Drugs Made In America Acquisition Corp.,DMAAU,Nasdaq,306010912
3672,2029492,Mountain Lake Acquisition Corp.,MLACR,Nasdaq,11615300
3673,2029976,K&F GROWTH ACQUISITION CORP. II,KFIIU,Nasdaq,268621600
3674,2030482,"Plum Acquisition Corp, IV",PLMKU,Nasdaq,282993760
3675,2032528,Roman DBDR Acquisition Corp. II,DRDBU,Nasdaq,285333696
3676,2032528,Roman DBDR Acquisition Corp. II,DRDBW,Nasdaq,18135600
3677,2033593,Stellar V Capital Corp. (Cayman Islands),SVCCU,Nasdaq,248139040
3678,2034300,Digital Domain Holdings Limited/ADR,DGMDF,OTC,351086944
3679,2034334,Artius II Acquisition Inc.,AACBU,Nasdaq,276924992
3680,2036973,UY Scuti Acquisition Corp.,UYSCU,Nasdaq,68911800
3681,2053411,PC Partner Group Ltd/ADR,PCPPF,OTC,384033344
3682,2055459,Republic Digital Acquisition Co,RDAGU,Nasdaq,41778000
3683,2059986,Onward Medical N.V./ADR,ONWRF,OTC,288443936
3684,2060863,Nightingale Health Plc,NGHLF,OTC,177008432
3685,2065932,Freelancer Ltd,FLNCF,OTC,70731280
3686,2069238,Pyrophyte Acquisition Corp. II,PAII-UN,NYSE,248178416
3687,2072404,GSR IV Acquisition Corp.,GSRFU,Nasdaq,276521632
3688,1647822,"Jingbo Technology, Inc.",SVMB,OTC,1166162304
3689,1831481,Sable Offshore Corp.,SOC,NYSE,1329416832
3690,38264,"Forward Industries, Inc.",FORD,Nasdaq,1441245952
3691,1892492,Eightco Holdings Inc.,ORBS,Nasdaq,1206807552
3692,1828102,Karooooo Ltd.,KARO,Nasdaq,1433140224
3693,1737450,Opera Ltd,OPRA,Nasdaq,1395512192
3694,1360214,"HARROW, INC.",HROW,Nasdaq,1425322240
3695,1829118,Tuya Inc.,TUYA,NYSE,1408610560
3696,1819516,Wheels Up Experience Inc.,UP,NYSE,1159745152
3697,708821,PAR TECHNOLOGY CORP,PAR,NYSE,1470252416
3698,908315,WINMARK CORP,WINA,Nasdaq,1468971136
3699,1005731,IDT CORP,IDT,NYSE,1278707840
3700,1495222,Oxford Lane Capital Corp.,OXLC,Nasdaq,1493133952
3701,1754195,Trulieve Cannabis Corp.,TCNNF,OTC,1467297024
3702,1829864,"TaskUs, Inc.",TASK,Nasdaq,1267251456
3703,1690585,"Dianthus Therapeutics, Inc. /DE/",DNTH,Nasdaq,1310750080
3704,1771515,Grocery Outlet Holding Corp.,GO,Nasdaq,1485283968
3705,34782,1ST SOURCE CORP,SRCE,Nasdaq,1491005696
3706,1830487,Pharvaris N.V.,PHVS,Nasdaq,1478246528
3707,932695,CHINA YUCHAI INTERNATIONAL LTD,CYD,NYSE,1390053760
3708,1677576,INNOVATIVE INDUSTRIAL PROPERTIES INC,IIPR,NYSE,1480439296
3709,1411579,"AMC ENTERTAINMENT HOLDINGS, INC.",AMC,NYSE,1379818240
3710,1631574,Wave Life Sciences Ltd.,WVE,Nasdaq,1135288960
3711,1768666,BlackRock Science & Technology Term Trust,BSTZ,NYSE,1482811392
3712,836157,LINDSAY CORP,LNN,NYSE,1259988224
3713,1866692,"Amplitude, Inc.",AMPL,Nasdaq,1343749632
3714,912892,"GRUPO TELEVISA, S.A.B.",TV,NYSE,1287282816
3715,719220,S&T BANCORP INC,STBA,Nasdaq,1397492224
3716,1105122,FORAN MINING CORP,FMCXF,OTC,1295347840
3717,1982708,Anbio Biotechnology,NNNN,Nasdaq,1008180864
3718,789460,WORLD KINECT CORP,WKC,NYSE,1482295936
3719,1875444,"Arhaus, Inc.",ARHS,Nasdaq,1474596608
3720,18748,CENTRAL SECURITIES CORP,CET,NYSE,1477488000
3721,1809519,"GoodRx Holdings, Inc.",GDRX,Nasdaq,1372427392
3722,356171,TRICO BANCSHARES /,TCBK,Nasdaq,1406247552
3723,1475841,National Bank Holdings Corp,NBHC,NYSE,1418084608
3724,1503584,Costamare Inc.,CMRE,NYSE,1373475712
3725,714395,"GERMAN AMERICAN BANCORP, INC.",GABC,Nasdaq,1473846912
3726,104894,Elme Communities,ELME,NYSE,1467883264
3727,1528437,BlackRock Municipal 2030 Target Term Trust,BTT,NYSE,1446775552
3728,1834494,"MeridianLink, Inc.",MLNK,NYSE,1478231936
3729,1828016,Playtika Holding Corp.,PLTK,Nasdaq,1379174912
3730,1756708,Jumia Technologies AG,JMIA,NYSE,1332395520
3731,1657788,"Kimbell Royalty Partners, LP",KRP,NYSE,1441384064
3732,1484769,fuboTV Inc. /FL,FUBO,NYSE,1239607808
3733,1840572,Lucky Strike Entertainment Corp,LUCK,NYSE,1172199040
3734,1821159,EVgo Inc.,EVGO,Nasdaq,1263787648
3735,1782524,Morgan Stanley Direct Lending Fund,MSDL,NYSE,1489220352
3736,876883,Stagwell Inc,STGW,Nasdaq,1321972224
3737,40417,GENERAL AMERICAN INVESTORS CO INC,GAM,NYSE,1466841984
3738,2020795,Uniti Group Inc.,UNIT,Nasdaq,1477149824
3739,1721947,Jamf Holding Corp.,JAMF,Nasdaq,1413382528
3740,1332174,iShares S&P GSCI Commodity-Indexed Trust,GSG,NYSE,1454287488
3741,1539638,"Triumph Financial, Inc.",TFIN,NYSE,1419150336
3742,933036,"UPBOUND GROUP, INC.",UPBD,Nasdaq,1315967104
3743,1577670,Ladder Capital Corp,LADR,NYSE,1401808512
3744,1709682,"Custom Truck One Source, Inc.",CTOS,NYSE,1497558912
3745,1865187,"Aris Water Solutions, Inc.",ARIS,NYSE,1402560640
3746,1616000,"Xenia Hotels & Resorts, Inc.",XHR,NYSE,1324946560
3747,1796073,Vizsla Silver Corp.,VZLA,NYSE,1416875776
3748,1616678,BlackRock Science & Technology Trust,BST,NYSE,1462754432
3749,1817713,"Janux Therapeutics, Inc.",JANX,Nasdaq,1496338944
3750,57131,LA-Z-BOY INC,LZB,NYSE,1348712832
3751,923120,GREENBRIER COMPANIES INC,GBX,NYSE,1418795904
3752,1467760,"Apollo Commercial Real Estate Finance, Inc.",ARI,NYSE,1428342528
3753,1669811,"Donnelley Financial Solutions, Inc.",DFIN,NYSE,1474544896
3754,1788882,"Root, Inc.",ROOT,Nasdaq,1178322560
3755,816956,CONMED Corp,CNMD,NYSE,1478409088
3756,921557,REPUBLIC BANCORP INC /KY/,RBCAA,Nasdaq,1361650560
3757,1412408,"Phreesia, Inc.",PHR,NYSE,1406791808
3758,1771007,Afya Ltd,AFYA,Nasdaq,1335830016
3759,1584297,MoneySupermarket.com Group PLC/ADR,MNSKY,OTC,1425687040
3760,1566388,DoubleLine Income Solutions Fund,DSL,NYSE,1346551680
3761,1395937,Syndax Pharmaceuticals Inc,SNDX,Nasdaq,1165499392
3762,1567925,"Sila Realty Trust, Inc.",SILA,NYSE,1311739264
3763,926326,"OMNICELL, INC.",OMCL,Nasdaq,1428555264
3764,945114,GLOBAL INDUSTRIAL Co,GIC,NYSE,1337728512
3765,1000694,NOVAVAX INC,NVAX,Nasdaq,1383832576
3766,1288469,"MAXLINEAR, INC",MXL,Nasdaq,1364763648
3767,1689796,JBG SMITH Properties,JBGS,NYSE,1379229184
3768,1819810,Redwire Corp,RDW,NYSE,1315371904
3769,2035149,Flowco Holdings Inc.,FLOC,NYSE,1425418880
3770,854775,DIGI INTERNATIONAL INC,DGII,Nasdaq,1441083136
3771,1128361,HOPE BANCORP INC,HOPE,Nasdaq,1375368704
3772,1474098,Pebblebrook Hotel Trust,PEB,NYSE,1304317312
3773,102037,UNIVERSAL CORP /VA/,UVV,NYSE,1328923392
3774,1616533,"Penguin Solutions, Inc.",PENG,Nasdaq,1184049152
3775,1839839,"Janus International Group, Inc.",JBI,NYSE,1412528768
3776,718937,STAAR SURGICAL CO,STAA,Nasdaq,1296532864
3777,1772253,Flex LNG Ltd.,FLNG,NYSE,1362317440
3778,1171486,NATURAL RESOURCE PARTNERS LP,NRP,NYSE,1362026496
3779,810136,PHOTRONICS INC,PLAB,Nasdaq,1411390592
3780,1805385,"Evolv Technologies Holdings, Inc.",EVLV,Nasdaq,1414666752
3781,1437402,"ARDELYX, INC.",ARDX,Nasdaq,1214553472
3782,1891027,"MNTN, Inc.",MNTN,NYSE,1341144832
3783,1406587,Forestar Group Inc.,FOR,NYSE,1334879104
3784,1053706,"CRA INTERNATIONAL, INC.",CRAI,Nasdaq,1239521280
3785,1568194,FS Credit Opportunities Corp.,FSCO,NYSE,1309148800
3786,703604,"Distribution Solutions Group, Inc.",DSGR,Nasdaq,1402598016
3787,1415921,Navios Maritime Partners L.P.,NMM,NYSE,1333629184
3788,1828962,"Cricut, Inc.",CRCT,Nasdaq,1109074560
3789,883237,"VIRTUS INVESTMENT PARTNERS, INC.",VRTS,NYSE,1122746880
3790,1759783,EHang Holdings Ltd,EH,Nasdaq,1264054016
3791,109177,"Spectrum Brands Holdings, Inc.",SPB,NYSE,1348331776
3792,1690511,Canada Goose Holdings Inc.,GOOS,NYSE,1312199296
3793,1608741,Nuveen NASDAQ 100 Dynamic Overwrite Fund,QQQX,Nasdaq,1371056128
3794,1962746,Lotus Technology Inc.,LOT,Nasdaq,1289540096
3795,50493,INGLES MARKETS INC,IMKTA,Nasdaq,1368924672
3796,1545654,"Alexander & Baldwin, Inc.",ALEX,NYSE,1238260736
3797,846617,"Dime Community Bancshares, Inc. /NY/",DCOM,Nasdaq,1221928064
3798,1580808,"A10 Networks, Inc.",ATEN,NYSE,1301633280
3799,1593538,NAVIENT CORP,NAVI,Nasdaq,1274705920
3800,1808834,"PROG Holdings, Inc.",PRG,NYSE,1227495168
3801,1411342,Ellington Financial Inc.,EFC,NYSE,1330586624
3802,933974,"Azenta, Inc.",AZTA,Nasdaq,1479706368
3803,1484778,ThredUp Inc.,TDUP,Nasdaq,1099826688
3804,2012593,"Rapport Therapeutics, Inc.",RAPP,Nasdaq,1195718016
3805,752642,"UMH PROPERTIES, INC.",UMH,NYSE,1246757376
3806,1670076,"Frontier Group Holdings, Inc.",ULCC,Nasdaq,946845184
3807,1611115,"Omada Health, Inc.",OMDA,Nasdaq,1489463168
3808,1596993,DORIAN LPG LTD.,LPG,NYSE,1177503616
3809,1702750,"BYLINE BANCORP, INC.",BY,NYSE,1290958336
3810,906465,QCR HOLDINGS INC,QCRH,Nasdaq,1298835712
3811,1867096,"Xeris Biopharma Holdings, Inc.",XERS,Nasdaq,1487234176
3812,885978,U S PHYSICAL THERAPY INC /NV,USPH,NYSE,1416415744
3813,1815776,"LENZ Therapeutics, Inc.",LENZ,Nasdaq,967755200
3814,1392326,Capital Clean Energy Carriers Corp.,CCEC,Nasdaq,1300471040
3815,1517413,"Fastly, Inc.",FSLY,NYSE,1227842048
3816,311094,WESTAMERICA BANCORPORATION,WABC,Nasdaq,1214927744
3817,1042893,"Innovex International, Inc.",INVX,NYSE,1408596992
3818,1308335,Eaton Vance Enhanced Equity Income Fund II,EOS,NYSE,1244690048
3819,1857475,Dole plc,DOLE,NYSE,1225694976
3820,1995195,Yubico AB,YUBCF,OTC,805365824
3821,712771,"ConnectOne Bancorp, Inc.",CNOB,Nasdaq,1237651328
3822,1560327,"Rapid7, Inc.",RPD,Nasdaq,1241827328
3823,1412558,Evotec SE,EVO,Nasdaq,1456312704
3824,1734713,"BrightView Holdings, Inc.",BV,NYSE,1260272000
3825,1297184,"Amphastar Pharmaceuticals, Inc.",AMPH,Nasdaq,1140059264
3826,1825155,TELUS International (Cda) Inc.,TIXT,NYSE,1215263744
3827,1821160,Guild Holdings Co,GHLD,NYSE,1240087296
3828,1717161,CENTRAL PUERTO S.A.,CEPU,NYSE,1420093696
3829,1573221,"TheRealReal, Inc.",REAL,Nasdaq,1393218688
3830,1481513,"JinkoSolar Holding Co., Ltd.",JKS,NYSE,1112593664
3831,1820721,"Array Technologies, Inc.",ARRY,Nasdaq,1366886656
3832,1127703,PROASSURANCE CORP,PRA,NYSE,1239582976
3833,33934,CORNERSTONE TOTAL RETURN FUND INC,CRF,NYSE,1222159744
3834,1260563,"Virtus Dividend, Interest & Premium Strategy Fund",NFJ,NYSE,1210148608
3835,1841968,"P10, Inc.",PX,NYSE,1159194624
3836,1953575,Collective Mining Ltd.,CNL,NYSE,1088754816
3837,1287032,PROSPECT CAPITAL CORP,PSEC,Nasdaq,1278989312
3838,1166388,VERINT SYSTEMS INC,VRNT,Nasdaq,1228252672
3839,1572694,"Goldman Sachs BDC, Inc.",GSBD,NYSE,1119449472
3840,1398987,Anywhere Real Estate Inc.,HOUS,NYSE,1203135872
3841,1071438,BRASKEM SA,BAK,NYSE,1057462656
3842,1439095,MRC GLOBAL INC.,MRC,NYSE,1231172096
3843,1172358,"DORCHESTER MINERALS, L.P.",DMLP,Nasdaq,1198169216
3844,66382,"MILLERKNOLL, INC.",MLKN,Nasdaq,1195582848
3845,17313,CAPITAL SOUTHWEST CORP,CSWC,Nasdaq,1150396544
3846,711377,NEOGEN CORP,NEOG,Nasdaq,1345078528
3847,1005210,SUBURBAN PROPANE PARTNERS LP,SPH,NYSE,1239409920
3848,1580670,"LGI Homes, Inc.",LGIH,Nasdaq,1061988672
3849,1843181,Neuberger Berman Next Generation Connectivity Fund Inc.,NBXG,NYSE,1181422464
3850,1809122,CureVac N.V.,CVAC,Nasdaq,1206925952
3851,1877184,"KESTRA MEDICAL TECHNOLOGIES, LTD.",KMTS,Nasdaq,1337675392
3852,1266585,NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY FUND,NMZ,NYSE,1213165568
3853,1672619,"Enliven Therapeutics, Inc.",ELVN,Nasdaq,1220844672
3854,1080014,"Innoviva, Inc.",INVA,Nasdaq,1116102144
3855,748268,"Red Cat Holdings, Inc.",RCAT,Nasdaq,1315814016
3856,1688757,ESTABLISHMENT LABS HOLDINGS INC.,ESTA,Nasdaq,1421883776
3857,1625101,"PULSE BIOSCIENCES, INC.",PLSE,Nasdaq,1216372480
3858,42682,GORMAN RUPP CO,GRC,NYSE,1225389056
3859,731012,HEALTHCARE SERVICES GROUP INC,HCSG,Nasdaq,1338911360
3860,3499,ALEXANDERS INC,ALX,NYSE,1197863808
3861,1293135,VERMILION ENERGY INC.,VET,NYSE,1167461120
3862,1794350,Yalla Group Ltd,YALA,NYSE,1143710336
3863,1610601,Hello Group Inc.,MOMO,Nasdaq,1098547456
3864,1622629,Southern Cross Gold Consolidated Ltd.,SXGCF,OTC,1495023360
3865,1746109,Bank First Corp,BFC,Nasdaq,1292198400
3866,58492,LEGGETT & PLATT INC,LEG,NYSE,1234400896
3867,1443669,Proto Labs Inc,PRLB,NYSE,1304516608
3868,1781753,"Youdao, Inc.",DAO,NYSE,1311674624
3869,1222922,Eaton Vance Ltd Duration Income Fund,EVV,NYSE,1172492928
3870,834365,BIOLIFE SOLUTIONS INC,BLFS,Nasdaq,1379192576
3871,1725255,AdaptHealth Corp.,AHCO,Nasdaq,1267740032
3872,1576427,Criteo S.A.,CRTO,Nasdaq,1074280704
3873,1823652,"Eve Holding, Inc.",EVEX,NYSE,1332906880
3874,1567569,First Trust Intermediate Duration Preferred & Income Fund,FPF,NYSE,1151849344
3875,944809,"OPKO HEALTH, INC.",OPK,Nasdaq,1190674176
3876,876523,EZCORP INC,EZPW,Nasdaq,1105873792
3877,2074220,Catapult Group International Ltd,CAZGF,OTC,1457449472
3878,1578732,"Marcus & Millichap, Inc.",MMI,NYSE,1223725056
3879,1622194,"Easterly Government Properties, Inc.",DEA,NYSE,1142259072
3880,1831907,LuxExperience B.V.,LUXE,NYSE,1253279360
3881,710752,SABINE ROYALTY TRUST,SBR,NYSE,1015014016
3882,1362468,Allegiant Travel CO,ALGT,Nasdaq,1220470656
3883,1414932,Oaktree Specialty Lending Corp,OCSL,Nasdaq,1235839872
3884,1408100,"Kennedy-Wilson Holdings, Inc.",KW,NYSE,1118367232
3885,1094366,RADWARE LTD,RDWR,Nasdaq,1131193216
3886,26058,CTS CORP,CTS,NYSE,1242734976
3887,851310,HARMONIC INC.,HLIT,Nasdaq,1188786944
3888,902791,BARRETT BUSINESS SERVICES INC,BBSI,Nasdaq,1078961664
3889,1739566,"Utz Brands, Inc.",UTZ,NYSE,1074937728
3890,1396814,"Pacira BioSciences, Inc.",PCRX,Nasdaq,976837312
3891,1656472,Cronos Group Inc.,CRON,Nasdaq,969093056
3892,1786108,Trinity Capital Inc.,TRIN,Nasdaq,1049087296
3893,1537054,Gogo Inc.,GOGO,Nasdaq,1306104704
3894,1793882,Cohen & Steers Tax-Advantaged Preferred Securities & Income Fund,PTA,NYSE,1102152704
3895,1029142,DYNAVAX TECHNOLOGIES CORP,DVAX,Nasdaq,1217236480
3896,1796280,"Oric Pharmaceuticals, Inc.",ORIC,Nasdaq,1272311168
3897,821002,G III APPAREL GROUP LTD /DE/,GIII,Nasdaq,1193009280
3898,1995306,SUPER HI INTERNATIONAL HOLDING LTD.,HDL,Nasdaq,1050775232
3899,906709,NEKTAR THERAPEUTICS,NKTR,Nasdaq,1143016192
3900,1492165,Preferred Bank,PFBC,Nasdaq,1149651072
3901,1018164,WILLIS LEASE FINANCE CORP,WLFC,Nasdaq,1005573824
3902,1095651,Safehold Inc.,SAFE,NYSE,1129438848
3903,2046042,"Jefferson Capital, Inc. / DE",JCAP,Nasdaq,1095989248
3904,1756908,PIMCO Dynamic Income Strategy Fund,PDX,NYSE,988470656
3905,1278752,MidCap Financial Investment Corp,MFIC,Nasdaq,1138304256
3906,1511337,RLJ Lodging Trust,RLJ,NYSE,1051545792
3907,1709442,FIRSTSUN CAPITAL BANCORP,FSUN,Nasdaq,1125649408
3908,1857816,GigaCloud Technology Inc,GCT,Nasdaq,1067456256
3909,1821866,BTQ Technologies Corp.,BTQ,Nasdaq,1260820992
3910,1042776,"Piedmont Realty Trust, Inc.",PDM,NYSE,1049569856
3911,903129,Gentherm Inc,THRM,Nasdaq,1138588032
3912,1430725,"Global Ship Lease, Inc.",GSL,NYSE,1018390464
3913,1392972,"PROS Holdings, Inc.",PRO,NYSE,1111758208
3914,1842295,"Maze Therapeutics, Inc.",MAZE,Nasdaq,1461056512
3915,922864,APARTMENT INVESTMENT & MANAGEMENT CO,AIV,NYSE,815557952
3916,1702780,"Altice USA, Inc.",ATUS,NYSE,1021645632
3917,2026478,Newsmax Inc.,NMAX,NYSE,971749568
3918,1606163,"Limbach Holdings, Inc.",LMB,Nasdaq,1168262272
3919,1614178,"Yext, Inc.",YEXT,NYSE,1048745216
3920,792987,ASTEC INDUSTRIES INC,ASTE,Nasdaq,1107593472
3921,1340677,SILVERCORP METALS INC,SVM,NYSE,1403846528
3922,1671858,"ARS Pharmaceuticals, Inc.",SPRY,Nasdaq,900307904
3923,1409493,CHIMERA INVESTMENT CORP,CIM,NYSE,1085940352
3924,1922446,Diversified Energy Co PLC,DEC,NYSE,1001730752
3925,1516912,"Origin Bancorp, Inc.",OBK,NYSE,1027968128
3926,1267565,"COLLEGIUM PHARMACEUTICAL, INC",COLL,Nasdaq,1112025088
3927,1525221,Bristow Group Inc.,VTOL,NYSE,1141610624
3928,1704720,"Cannae Holdings, Inc.",CNNE,NYSE,1093191040
3929,1276533,NUVEEN FLOATING RATE INCOME FUND,JFR,NYSE,1268423296
3930,1831840,"SEMrush Holdings, Inc.",SEMR,NYSE,1142059136
3931,1846576,"FIGS, Inc.",FIGS,NYSE,1343738368
3932,2058601,BRBI BR Partners S.A.,BRBI,Nasdaq,1131984896
3933,907254,"SAUL CENTERS, INC.",BFS,NYSE,1069178432
3934,1498547,"CIM REAL ESTATE FINANCE TRUST, INC.",CMRF,OTC,1025304960
3935,1224450,COHEN & STEERS REIT & PREFERRED & INCOME FUND INC,RNP,NYSE,1042901696
3936,1995520,Yuanbao Inc.,YB,Nasdaq,1084267136
3937,1275014,"Ultra Clean Holdings, Inc.",UCTT,Nasdaq,1359865600
3938,94049,STEPAN CO,SCL,NYSE,1043522496
3939,318300,PEOPLES BANCORP INC,PEBO,Nasdaq,1075088640
3940,742278,RPC INC,RES,NYSE,1052342528
3941,1309167,Aecon Group Inc.,AEGXF,OTC,1296480512
3942,917520,INTEGRA LIFESCIENCES HOLDINGS CORP,IART,Nasdaq,1255922048
3943,1937653,Zymeworks Inc.,ZYME,Nasdaq,1343545728
3944,1464423,PennyMac Mortgage Investment Trust,PMT,NYSE,1097279360
3945,1728688,"i3 Verticals, Inc.",IIIV,Nasdaq,1065719680
3946,1828316,Pharming Group N.V.,PHAR,Nasdaq,931800768
3947,1581804,Navigator Holdings Ltd.,NVGS,NYSE,1054154624
3948,1172052,SAFETY INSURANCE GROUP INC,SAFT,Nasdaq,1036038656
3949,1698514,National Energy Services Reunited Corp.,NESR,Nasdaq,1240343296
3950,2022626,"Upstream Bio, Inc.",UPB,Nasdaq,1178460160
3951,1831631,"loanDepot, Inc.",LDI,NYSE,1184714880
3952,1838957,ATRenew Inc.,RERE,NYSE,908175552
3953,1060822,CARTERS INC,CRI,NYSE,1178580864
3954,1818502,OppFi Inc.,OPFI,NYSE,888776384
3955,1971213,"Sinclair, Inc.",SBGI,Nasdaq,938143360
3956,1823239,"MARAVAI LIFESCIENCES HOLDINGS, INC.",MRVI,Nasdaq,1248216576
3957,1424929,FOX FACTORY HOLDING CORP,FOXF,Nasdaq,1039997824
3958,878518,TASEKO MINES LTD,TGB,NYSE,1464087424
